Gas,Brake,Fuel,Gear,Rpms,SteerAngle,SpeedKmh,Velocity,AccG,WheelSlip,WheelLoad,WheelsPressure,WheelAngularSpeed,TyreWear,TyreDirtyLevel,TyreCoreTemperature,CamberRad,SuspensionTravel,DRS,TC,Heading,Pitch,Roll,CgHeight,CarDamage,NumberOfTyresOut,PitLimiterOn,Abs,Status,Session,CurrentTime,LastTime,BestTime,Split,CompletedLaps,Position,CurrentTimeValue,LastTimeValue,BestTimeValue,SessionTimeLeft,DistanceTraveled,IsInPit,CurrentSectorIndex,LastSectorTime,NumberOfLaps,TyreCompound,ReplayTimeMultiplier,NormalizedCarPosition,CarCoordinates,
0,0,30,2,4506,0,38.4618,-4.166121:-0.003094301:-9.838075:,0.007682532:0.04757306:-0.1160451:,0.004638476:0.007733576:0.03706334:0.04412906:,2210.982:2248.907:2874.65:3057.946:,37.46788:33.68481:32.74182:32.04975:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46593:99.44107:100:100:,0:0:0:0:,97.67427:74.03007:68.13639:63.81094:,-0.002847146:0.003588122:-0.0337937:0.03526811:,0.1475893:0.1462191:0.1419563:0.1405929:,0,0.11,2.739791,-0.01206875,0.001180183,0.4072652,0:0:0:0:0:,0,0,0.13,2,0,1:22:552,1:53:296,1:53:296,52.6,1,1,82552,113296,113296,-4208815,4680.842,0,1,52688,5,Street,1,0.8683648,9.53896:5.398586:175.38:,
0.7519996,0,30,2,4973,0.2296392,38.99973,-3.891557:0.0223355:-10.11013:,-0.3494285:0.0366314:0.3882592:,0.2170864:0.2463074:0.1708582:0.271809:,2640.605:1381.567:3592.459:2829.629:,37.4362:33.66602:32.72691:32.03721:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46587:99.44102:100:100:,0:0:0:0:,97.47628:73.91263:68.04321:63.73255:,0.004128796:0.0009134906:-0.02904657:0.04079989:,0.1443453:0.1324962:0.148881:0.1372169:,0,0.11,2.761836,-0.005290606,0.0104549,0.40939,0:0:0:0:0:,0,0,0.13,2,0,1:22:756,1:53:296,1:53:296,52.6,1,1,82756,113296,113296,-4209015,4683.021,0,1,52688,5,Street,1,0.8692782,8.705864:5.399307:173.3695:,
1,0,30,2,5528,0.4568224,42.47834,-3.287015:0.01136024:-11.33245:,-0.5947328:-0.03567284:0.5526745:,0.5340535:0.6935052:0.2743358:0.4966068:,2532.049:109.3747:4386.944:2865.81:,37.40767:33.64588:32.71462:32.02773:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46568:99.4408:100:100:,0:0:0:0:,97.29794:73.78677:67.96639:63.67327:,0.01314747:-0.004931404:-0.02570629:0.05326702:,0.1308891:0.1032904:0.1660849:0.1356377:,0,0.11,2.851399,0.009195493,0.02298505,0.4135432,0:0:0:0:0:,0,0,0.13,2,0,1:22:956,1:53:296,1:53:296,52.6,1,1,82956,113296,113296,-4209217,4685.269,0,1,52688,5,Street,1,0.8702027,7.969386:5.405091:171.2537:,
1,0,30,2,5398,0.6801426,45.00493,-2.102233:-0.01759677:-12.32333:,-0.8354346:-0.04793016:-0.0689098:,0.9579548:1.304388:0.2294408:0.1744184:,3115.257:794.6331:4022.912:1976.275:,37.39071:33.62604:32.70608:32.02136:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46526:99.44031:100:100:,0:0:0:0:,97.19196:73.66276:67.91299:63.6335:,0.01540231:-0.0274816:-0.02027431:0.05732217:,0.1397316:0.1046905:0.1650627:0.1267409:,0,0.11,2.97074,0.0007195941,0.02859322,0.4149914,0:0:0:0:0:,0,0,0.13,2,0,1:23:160,1:53:296,1:53:296,52.6,1,1,83160,113296,113296,-4209420,4687.751,0,1,52688,5,Street,1,0.8712174,7.387895:5.406573:168.8377:,
1,0,30,2,5641,0.9,45.86887,-0.4610707:0.02818636:-12.73298:,-0.8386648:-0.03441757:0.1728652:,1.382429:0.2808635:0.3260058:0.5070628:,2959.835:0:4535.234:1832.66:,37.39264:33.61421:32.69883:32.01239:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46458:99.43955:100:100:,0:0:0:0:,97.20397:73.58882:67.8677:63.57744:,0.03275637:-0.03678557:-0.008849916:0.04147958:,0.1466882:0.111808:0.1688427:0.1133551:,0,0.11,3.119382,-0.002283582,0.04367632,0.4171233,0:0:0:0:0:,0,0,0.13,2,0,1:23:360,1:53:296,1:53:296,52.6,1,1,83360,113296,113296,-4209623,4690.259,0,1,52688,5,Street,1,0.8722355,7.108976:5.404944:166.343:,
1,0,30,2,5933,0.9,45.92711,1.280054:-0.006188468:-12.69315:,-0.8042492:-0.1542162:-0.06284094:,1.636321:0.2831916:0.3087896:0.2042212:,3654.347:0:4624.458:0:,37.40898:33.60532:32.69471:32.002:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46366:99.43931:100:100:,0:0:0:0:,97.30614:73.53322:67.84192:63.51249:,0.05638757:-0.03062114:0.01563279:0.07573792:,0.1514138:0.1046682:0.1696662:0.108676:,0,0.11,-3.023997,-0.007519433,0.06370483,0.4234381,0:0:0:0:0:,0,0,0.13,2,0,1:23:564,1:53:296,1:53:296,52.6,1,1,83564,113296,113296,-4209826,4692.859,0,1,52688,5,Street,1,0.8732858,7.169784:5.403661:163.7409:,
1,0,30,2,5828,0.3581998,45.21774,2.952027:-0.07102799:-12.20845:,-0.9107168:-0.0306907:-0.006944209:,0.9744514:0.01530882:0.3451766:0.2763913:,4047.999:0:4264.824:1436.549:,37.43083:33.59295:32.6928:31.9901:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46281:99.43909:100:100:,0:0:0:0:,97.44269:73.45596:67.82999:63.43813:,0.0516321:0.1308356:0.02305339:0.1737966:,0.1659051:0.1201934:0.1587292:0.1056434:,0,0.11,-2.882989,-0.01763505,0.05895671,0.4157896,0:0:0:0:0:,0,0,0.13,2,0,1:23:764,1:53:296,1:53:296,52.6,1,1,83764,113296,113296,-4210025,4695.389,0,1,52688,5,Street,1,0.8743075,7.568733:5.387288:161.2361:,
1,0,30,2,5658,0.07526997,45.99806,4.439209:-0.04235035:-11.98121:,-0.412242:-0.1944125:0.08048798:,0.07466045:0.1064999:0.3736726:0.03926452:,2295.29:1240.928:3579.216:0:,37.42329:33.5751:32.69168:31.97804:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46261:99.43904:100:100:,0:0:0:0:,97.39557:73.34439:67.82301:63.36276:,0.0497811:-0.01692533:0.009309446:0.03241241:,0.149554:0.1107971:0.1624799:0.1226847:,0,0.11,-2.751217,-0.003106767,0.04574349,0.4156709,0:0:0:0:0:,0,0,0.13,2,0,1:23:960,1:53:296,1:53:296,52.6,1,1,83960,113296,113296,-4210223,4697.867,0,1,52688,5,Street,1,0.8752989,8.297599:5.378163:158.8708:,
1,0,30,2,5345,0.1598874,46.78342,5.688205:0.07517806:-11.68413:,-0.674103:-0.1043545:-0.3875021:,0.3058824:0.19423:0.2464744:0.1053299:,2571.466:3909.849:4010.991:4115.921:,37.40039:33.5557:32.68868:31.967:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46247:99.43897:100:100:,0:0:0:0:,97.25246:73.22313:67.80424:63.29376:,0.04579843:0.009543406:0.005930164:0.02910398:,0.1467388:0.1063554:0.1705968:0.1218784:,0,0.11,-2.68843,0.01081599,0.05088285,0.4043756,0:0:0:0:0:,0,0,0.13,2,0,1:24:156,1:53:296,1:53:296,52.6,1,1,84156,113296,113296,-4210419,4700.4,0,1,52688,5,Street,1,0.8763157,9.276802:5.385201:156.5408:,
1,0,30,2,5984,0,47.86473,6.22558:0.0190456:-11.74815:,-0.09465956:-0.2409139:0.2646284:,0.03347251:0.0692949:0.6022269:0.05211601:,1753.367:1175.854:2692.681:0:,37.37245:33.53462:32.68238:31.95695:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46243:99.43895:100:100:,0:0:0:0:,97.07783:73.0914:67.76489:63.23095:,0.01338114:-0.008673035:-0.01888926:0.03337656:,0.1406626:0.1238115:0.142474:0.1434769:,0,0.11,-2.644617,-0.002045955,0.01428164,0.4163017,0:0:0:0:0:,0,0,0.13,2,0,1:24:352,1:53:296,1:53:296,52.6,1,1,84352,113296,113296,-4210615,4702.942,0,1,52688,5,Street,1,0.8773389,10.4347:5.399631:154.2704:,
1,0,30,2,6674,0.2086454,51.18054,7.123243:0.004889702:-12.30355:,-0.3451303:-0.05281681:0.4889555:,0.2630998:0.3040618:0.1727999:0.5511091:,2061.859:1266.941:3573.424:3731.615:,37.34088:33.51367:32.67396:31.95129:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46234:99.43886:100:100:,0:0:0:0:,96.88052:72.96042:67.71224:63.19559:,0.007781942:-0.001760523:-0.03348712:-0.08676347:,0.1270734:0.1120616:0.1574666:0.1436025:,0,0.11,-2.625281,0.007686547,0.01116752,0.411396,0:0:0:0:0:,0,0,0.13,2,0,1:24:576,1:53:296,1:53:296,52.6,1,1,84576,113296,113296,-4210837,4706.017,0,1,52688,5,Street,1,0.8785703,11.91609:5.402092:151.5813:,
1,0,30,2,7101,0.4219735,55.16293,8.535517:0.002349535:-12.72558:,-0.6854126:-0.02188586:0.4781506:,0.6257228:0.7642149:0.3072307:0.3777919:,2651.552:663.358:3811.429:2887.199:,37.31541:33.49432:32.66779:31.94696:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46206:99.43852:100:100:,0:0:0:0:,96.72131:72.83948:67.67372:63.16853:,0.01063068:-0.007356715:-0.03089828:0.05202214:,0.1269077:0.1039479:0.1649755:0.1399492:,0,0.11,-2.543005,0.009832053,0.01832813,0.4132109,0:0:0:0:0:,0,0,0.13,2,0,1:24:768,1:53:296,1:53:296,52.6,1,1,84768,113296,113296,-4211030,4708.859,0,1,52688,5,Street,1,0.8797007,13.41033:5.406769:149.1648:,
1,0,30,2,7146,0.6320615,56.75539,10.09518:0.005182716:-12.10928:,-0.9609295:-0.0128106:-0.04644036:,1.029627:1.269522:0.2782263:0.2844523:,3556.155:1064.633:4110.204:1532.761:,37.3081:33.47725:32.66402:31.94234:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46146:99.43784:100:100:,0:0:0:0:,96.67564:72.73283:67.6501:63.13966:,0.0196229:-0.006632374:-0.01727737:0.06092043:,0.1465644:0.1052928:0.1672075:0.1225794:,0,0.11,-2.426318,-0.001352205,0.03337472,0.4138327,0:0:0:0:0:,0,0,0.13,2,0,1:24:956,1:53:296,1:53:296,52.6,1,1,84956,113296,113296,-4211218,4711.792,0,1,52688,5,Street,1,0.8808675,15.15183:5.408627:146.7986:,
1,0,30,2,7278,0.2371605,57.84195,11.63862:-0.02082279:-11.07688:,-1.005954:-0.07752997:0.121762:,0.8329735:0.7336717:0.3866735:0.3833771:,3356.698:299.6089:4101.116:1872.57:,37.32043:33.46511:32.66344:31.93564:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46069:99.43702:100:100:,0:0:0:0:,96.75272:72.65696:67.6465:63.09777:,0.02718938:0.02261745:-0.01165251:0.06054923:,0.1510977:0.1037628:0.166681:0.1151393:,0,0.11,-2.292621,-0.002600636,0.03854626,0.4157653,0:0:0:0:0:,0,0,0.13,2,0,1:25:172,1:53:296,1:53:296,52.6,1,1,85172,113296,113296,-4211433,4715.221,0,1,52688,5,Street,1,0.8822352,17.48077:5.408999:144.2801:,
1,0,30,2,7402,0,59.66407,13.07907:-0.009424335:-10.17909:,-0.6459484:-0.02154936:0.1613383:,0.07349714:0.08917782:0.295768:0.2223271:,2559.049:1130.087:3932.073:2462.123:,37.31149:33.44566:32.66569:31.93034:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46048:99.43687:100:100:,0:0:0:0:,96.69683:72.53538:67.66057:63.06462:,0.02516255:0.02388895:-0.02087976:0.05667662:,0.1460423:0.1074082:0.1649421:0.1229903:,0,0.11,-2.20434,0.0003191819,0.0299103,0.4136467,0:0:0:0:0:,0,0,0.13,2,0,1:25:348,1:53:296,1:53:296,52.6,1,1,85348,113296,113296,-4211610,4718.085,0,1,52688,5,Street,1,0.883384,19.65061:5.40714:142.4092:,
1,0,30,2,8025,0,63.08069,14.15713:-0.01451412:-10.32523:,-0.01303205:0.001019848:0.5791287:,0.01169185:0.02519999:0.2672339:0.2654551:,1526.885:1541.658:3456.885:3451.047:,37.28487:33.42455:32.66315:31.92461:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46045:99.43683:100:100:,0:0:0:0:,96.53047:72.4034:67.64468:63.02879:,0.00982651:0.002537184:-0.03787949:0.04498003:,0.1235515:0.1121902:0.1566296:0.1440113:,0,0.11,-2.205279,0.006121332,0.006882779,0.4137883,0:0:0:0:0:,0,0,0.13,2,0,1:25:548,1:53:296,1:53:296,52.6,1,1,85548,113296,113296,-4211811,4721.461,0,1,52688,5,Street,1,0.8847429,22.3488:5.406394:140.3852:,
0.08000001,0,30,2,7624,-0.1253381,64.93546,14.37373:-0.03338495:-10.89729:,0.3609036:-0.03210609:-0.3000639:,0.2038719:0.1866533:0.1271795:0.1308661:,1914.133:2579.659:2421.041:3251.15:,37.25288:33.40471:32.65644:31.92006:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46037:99.43676:100:100:,0:0:0:0:,96.33051:72.27942:67.60272:63.00039:,-0.001504984:-0.006632374:-0.04506347:0.03402928:,0.1154393:0.1249958:0.145734:0.1568746:,0,0.11,-2.218781,0.003252045,-0.009115748,0.4122596,0:0:0:0:0:,0,0,0.13,2,0,1:25:752,1:53:296,1:53:296,52.6,1,1,85752,113296,113296,-4212015,4725.109,0,1,52688,5,Street,1,0.8862175,25.28669:5.403053:138.2231:,
0.8799994,0,30,2,8107,0,64.7843,13.79182:0.03506091:-11.55974:,0.324975:0.04335346:0.2382789:,0.02562967:0.01992342:0.1923475:0.2172061:,1615.907:2428.445:2620.011:3691.633:,37.22266:33.39161:32.64263:31.91223:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46024:99.43664:100:100:,0:0:0:0:,96.14164:72.19753:67.51646:62.95144:,-0.02003772:-0.01354056:-0.04928512:0.02242954:,0.1292935:0.1560767:0.1287363:0.1570913:,0,0.11,-2.287912,-0.006993071,-0.02215935,0.4075885,0:0:0:0:0:,0,0,0.13,2,0,1:25:952,1:53:296,1:53:296,52.6,1,1,85952,113296,113296,-4212214,4728.69,0,1,52688,5,Street,1,0.887677,28.10055:5.398682:135.9988:,
0,0,30,1,7314,-0.1359645,64.7851,13.25389:0.01671155:-12.17314:,0.4534746:-0.01185398:-0.06247281:,0.2244159:0.2075605:0.0195997:0.09025446:,1502.669:2747.354:2552.559:3330.043:,37.19111:33.37761:32.62938:31.90619:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.46013:99.43653:100:100:,0:0:0:0:,95.94445:72.11003:67.43363:62.91367:,-0.01163715:-0.01351412:-0.048384:0.02403076:,0.1231564:0.147502:0.1284039:0.154602:,0,0.11,-2.315325,-0.005243513,-0.02080424,0.411654,0:0:0:0:0:,0,0,0.13,2,0,1:26:152,1:53:296,1:53:296,52.6,1,1,86152,113296,113296,-4212415,4732.298,0,1,52688,5,Street,1,0.8891415,30.82378:5.40532:133.6342:,
1,0,30,3,6387,-0.2814382,65.57418,12.58026:0.007859646:-13.17289:,0.7423257:-0.03147738:0.4398767:,0.4863982:0.4216251:0.4467245:0.287336:,896.0972:2719.218:2411.187:4153.414:,37.1614:33.36959:32.61482:31.89867:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45988:99.43629:100:100:,0:0:0:0:,95.75877:72.05995:67.34264:62.86666:,-0.01295105:-0.01850348:-0.05352277:0.01806665:,0.112171:0.1478163:0.1223825:0.1602478:,0,0.11,-2.395216,-0.002387115,-0.0284831,0.4137774,0:0:0:0:0:,0,0,0.13,2,0,1:26:356,1:53:296,1:53:296,52.6,1,1,86356,113296,113296,-4212617,4735.969,0,1,52688,5,Street,1,0.8906243,33.46725:5.408629:131.088:,
1,0,30,3,5578,-0.4644298,67.86217,11.80112:-0.04034761:-14.69957:,0.9801457:0.01595761:0.1266298:,0.9355406:0.8599836:0.384971:0.3251252:,1039.243:3301.876:1776.254:4156.619:,37.13091:33.37431:32.61099:31.90285:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.4595:99.43577:100:100:,0:0:0:0:,95.56819:72.08945:67.31867:62.89283:,-0.002826133:-0.02119428:-0.05970712:0.01830592:,0.1051061:0.1438217:0.1248535:0.1669047:,0,0.11,-2.500574,-0.0008203165,-0.03278884,0.4135051,0:0:0:0:0:,0,0,0.13,2,0,1:26:560,1:53:296,1:53:296,52.6,1,1,86560,113296,113296,-4212821,4739.758,0,1,52688,5,Street,1,0.8921452,35.98616:5.406718:128.2582:,
1,0,30,3,5724,-0.6665397,68.1058,10.24326:0.005084009:-15.90525:,1.03227:0.02803874:0.1216985:,1.544682:1.254309:0.4436601:0.3635178:,1116.904:3793.865:1915.356:4013.59:,37.10452:33.4081:32.604:31.91006:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45844:99.43484:100:100:,0:0:0:0:,95.40327:72.30064:67.27501:62.93787:,0.000345267:-0.02644245:-0.06213119:0.01052361:,0.1056049:0.158489:0.1129561:0.167868:,0,0.11,-2.608333,-0.005466102,-0.04105589,0.4131446,0:0:0:0:0:,0,0,0.13,2,0,1:26:764,1:53:296,1:53:296,52.6,1,1,86764,113296,113296,-4213028,4743.613,0,1,52688,5,Street,1,0.8936886,38.25792:5.403736:125.1399:,
1,0,30,3,5720,-0.8643357,68.51241,8.734011:-0.04306344:-16.90866:,0.9313508:-0.02730486:0.0745247:,1.839241:1.710393:0.3848761:0.3480652:,1133.246:3513.217:1909.675:3697.946:,37.08236:33.46514:32.5975:31.91826:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45734:99.43358:100:100:,0:0:0:0:,95.26478:72.65711:67.23437:62.98912:,0.02657737:-0.0242407:-0.0582725:0.01151874:,0.1051304:0.1512769:0.1158565:0.1647619:,0,0.11,-2.701826,-0.007785132,-0.03532793,0.4158707,0:0:0:0:0:,0,0,0.13,2,0,1:26:948,1:53:296,1:53:296,52.6,1,1,86948,113296,113296,-4213211,4747.11,0,1,52688,5,Street,1,0.8950815,40.03365:5.40496:122.1259:,
1,0,30,3,5716,-0.9,68.57082,7.191628:-0.06903222:-17.63749:,0.8774036:-0.005740438:0.05712077:,2.287961:1.8941:0.3665636:0.3014829:,980.4781:3424.813:1834.368:3935.108:,37.07003:33.54082:32.59011:31.92344:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45552:99.43201:100:100:,0:0:0:0:,95.18771:73.13013:67.18821:63.02149:,0.02887573:-0.02543587:-0.05905226:0.009783957:,0.1053438:0.1545973:0.1116726:0.162249:,0,0.11,-2.783885,-0.008856272,-0.03488646,0.416925,0:0:0:0:0:,0,0,0.13,2,0,1:27:168,1:53:296,1:53:296,52.6,1,1,87168,113296,113296,-4213429,4751.303,0,1,52688,5,Street,1,0.8967515,41.81804:5.392486:118.33:,
1,0,30,3,5728,-0.9,68.67404,5.636509:-0.05008994:-18.22432:,0.8829287:0.0242135:0.06601964:,2.27576:1.894101:0.3281177:0.2776417:,1024.086:3500.071:1981.578:4145.39:,37.06249:33.62167:32.58251:31.92766:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45362:99.43037:100:100:,0:0:0:0:,95.14056:73.63544:67.14068:63.04786:,0.03107144:-0.02379144:-0.05937155:0.01124644:,0.1061849:0.1534114:0.1153631:0.163743:,0,0.11,-2.865569,-0.006497933,-0.03187769,0.4149208,0:0:0:0:0:,0,0,0.13,2,0,1:27:356,1:53:296,1:53:296,52.6,1,1,87356,113296,113296,-4213618,4754.9,0,1,52688,5,Street,1,0.8981811,43.04739:5.381774:114.951:,
1,0,30,3,5848,-0.9,70.35622,4.290806:-0.06983473:-19.06642:,0.8053499:-0.03569644:0.2913662:,2.350706:1.881616:0.4595588:0.34407:,731.257:2885.651:2515.624:3971.234:,37.05537:33.69886:32.57713:31.93269:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.45176:99.42878:100:100:,0:0:0:0:,95.09608:74.11788:67.10707:63.07929:,0.03871853:-0.02049072:-0.05653861:0.01608754:,0.1043421:0.1448362:0.1191174:0.1632695:,0,0.11,-2.951573,-0.003273597,-0.02442143,0.416482,0:0:0:0:0:,0,0,0.13,2,0,1:27:548,1:53:296,1:53:296,52.6,1,1,87548,113296,113296,-4213809,4758.594,0,1,52688,5,Street,1,0.8996527,44.02538:5.373919:111.3892:,
1,0,30,3,5984,-0.8789976,71.84113,2.712332:0.0224357:-19.77068:,0.8520387:0.009825913:0.3064511:,2.334652:1.887118:0.4805964:0.3307023:,539.9975:3192.338:2569.587:4571.367:,37.04913:33.77694:32.57403:31.9398:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.4498:99.4271:100:100:,0:0:0:0:,95.05704:74.6059:67.08768:63.12373:,0.03432407:-0.02388895:-0.06161354:0.01472163:,0.1041433:0.1481132:0.118996:0.1701232:,0,0.11,-3.035965,0.002792726,-0.02961887,0.4125381,0:0:0:0:0:,0,0,0.13,2,0,1:27:768,1:53:296,1:53:296,52.6,1,1,87768,113296,113296,-4214031,4762.933,0,1,52688,5,Street,1,0.9013789,44.81706:5.367273:107.1249:,
1,0,30,3,6090,-0.6665123,73.63327,1.159023:0.06735995:-20.42071:,0.7788755:-0.03334743:0.2691647:,1.768391:1.594326:0.3959503:0.306113:,759.3733:2846.898:2133.766:4129.757:,37.03787:33.852:32.57181:31.94797:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44801:99.42549:100:100:,0:0:0:0:,94.98669:75.07497:67.07382:63.17482:,0.01305191:-0.01758852:-0.05961015:0.01776388:,0.1046134:0.1439438:0.1231569:0.1681763:,0,0.11,-3.111562,0.002951684,-0.02636725,0.4138041,0:0:0:0:0:,0,0,0.13,2,0,1:27:964,1:53:296,1:53:296,52.6,1,1,87964,113296,113296,-4214224,4766.89,0,1,52688,5,Street,1,0.9029495,45.20137:5.377841:103.1861:,
1,0,30,3,6269,-0.2680763,75.54308,-0.4207827:0.02457714:-20.97995:,0.8882083:0.001284783:0.3226441:,0.8891891:0.9816043:0.4440977:0.3267716:,592.798:3283.272:2348.245:4078.995:,37.02158:33.90781:32.56876:31.95484:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44673:99.42426:100:100:,0:0:0:0:,94.8849:75.42385:67.05474:63.21773:,-0.01539457:-0.02396121:-0.05727533:0.01529746:,0.1040797:0.144508:0.1200658:0.1662327:,0,0.11,3.08881,0.001832241,-0.0287484,0.4147553,0:0:0:0:0:,0,0,0.13,2,0,1:28:160,1:53:296,1:53:296,52.6,1,1,88160,113296,113296,-4214422,4770.942,0,1,52688,5,Street,1,0.9045709,45.29057:5.385445:99.13354:,
1,0,30,3,6434,-0.03113497,78.20402,-2.018282:0.06095823:-21.62929:,0.689768:0.02962933:0.4550967:,0.1720366:0.1483922:0.3596892:0.3472574:,1119.642:2496.936:2687.875:4152.625:,36.99482:33.92626:32.56712:31.96461:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44646:99.42391:100:100:,0:0:0:0:,94.71762:75.53912:67.04451:63.27879:,-0.02189429:-0.02538426:-0.05680694:0.02242688:,0.1051717:0.1416786:0.1283764:0.1675524:,0,0.11,3.01283,0.006107742,-0.0257882,0.4119945,0:0:0:0:0:,0,0,0.13,2,0,1:28:360,1:53:296,1:53:296,52.6,1,1,88360,113296,113296,-4214620,4775.201,0,1,52688,5,Street,1,0.9062659,45.05375:5.392994:94.88271:,
1,0,30,3,6605,-0.1471802,81.11816,-3.267475:0.06812996:-22.29455:,0.5227505:0.006666285:0.3797725:,0.3402268:0.312621:0.2302357:0.2073994:,1088.826:2558.662:2932.013:3570.428:,36.96416:33.92242:32.56458:31.9719:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44621:99.42368:100:100:,0:0:0:0:,94.52599:75.5151:67.02863:63.32436:,-0.01097824:-0.01738742:-0.05346815:0.02898494:,0.1049192:0.1308695:0.1352402:0.1660248:,0,0.11,2.987365,0.007878815,-0.02131033,0.4132886,0:0:0:0:0:,0,0,0.13,2,0,1:28:560,1:53:296,1:53:296,52.6,1,1,88560,113296,113296,-4214824,4779.619,0,1,52688,5,Street,1,0.908044,44.5293:5.409039:90.49713:,
1,0,30,3,6892,-0.2491045,83.65818,-4.485506:-0.05419822:-22.80131:,0.7290738:-0.0235605:0.4199623:,0.560307:0.5102757:0.3493694:0.2844787:,732.5318:2791.456:2716.926:3976.406:,36.93507:33.91985:32.56053:31.97418:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44576:99.42329:100:100:,0:0:0:0:,94.34418:75.49906:67.00332:63.33865:,-0.007397115:-0.01893338:-0.05126468:0.02193508:,0.1042443:0.1328095:0.1278484:0.1600873:,0,0.11,2.924111,0.00164692,-0.02351183,0.4170651,0:0:0:0:0:,0,0,0.13,2,0,1:28:764,1:53:296,1:53:296,52.6,1,1,88764,113296,113296,-4215027,4784.278,0,1,52688,5,Street,1,0.9099219,43.75742:5.411397:85.89906:,
1,0,30,3,7138,-0.3829526,85.85339,-6.291539:-0.02798689:-23.00328:,0.9148667:-0.01166739:0.3569593:,0.971544:0.8425687:0.4803558:0.4027182:,328.1943:3095.97:2499.208:4303.706:,36.90752:33.93341:32.55917:31.98319:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.445:99.42261:100:100:,0:0:0:0:,94.17197:75.58381:66.99482:63.39492:,-0.01177969:-0.02421855:-0.05999808:0.01794084:,0.1035582:0.1464014:0.1232989:0.171255:,0,0.11,2.824829,0.001085939,-0.0334949,0.412322,0:0:0:0:0:,0,0,0.13,2,0,1:28:972,1:53:296,1:53:296,52.6,1,1,88972,113296,113296,-4215232,4789.172,0,1,52688,5,Street,1,0.9118928,42.64659:5.401928:81.13067:,
1,0,30,3,7374,0,87.92165,-8.239861:0.01305852:-22.99069:,0.8034701:-0.04205136:0.4128872:,0.211146:0.2099876:0.5766847:0.4820906:,381.3078:3022.691:2205.498:4278.13:,36.87959:33.95798:32.56186:32.00219:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44439:99.42197:100:100:,0:0:0:0:,93.99744:75.73741:67.0116:63.51367:,-0.03053536:-0.03228525:-0.06200242:0.01508954:,0.1038837:0.1488168:0.1194633:0.1705907:,0,0.11,2.731883,0.001412575,-0.03775304,0.4131279,0:0:0:0:0:,0,0,0.13,2,0,1:29:144,1:53:296,1:53:296,52.6,1,1,89144,113296,113296,-4215404,4793.312,0,1,52688,5,Street,1,0.9135609,41.41499:5.401399:77.17751:,
1,0,30,3,7466,0,90.72234,-9.93317:-0.001103688:-23.16042:,0.5900974:-0.06097053:0.4384357:,0.1747949:0.163234:0.3439128:0.3263292:,539.433:2683.884:2571.482:3974.488:,36.84811:33.96135:32.56676:32.02365:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.44415:99.42175:100:100:,0:0:0:0:,93.80065:75.75845:67.04227:63.64783:,-0.02484307:-0.02732934:-0.05638545:0.0219378:,0.1041518:0.1406208:0.1276081:0.166757:,0,0.11,2.704041,0.002663819,-0.02962502,0.4138522,0:0:0:0:0:,0,0,0.13,2,0,1:29:348,1:53:296,1:53:296,52.6,1,1,89348,113296,113296,-4215611,4798.353,0,1,52688,5,Street,1,0.9155993,39.59661:5.40348:72.47625:,
